"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","58.7","","","","1"
"2023-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","60.8","","","","1"
"2023-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","59.6","","","","1"
"2023-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","60.7","","","","1"
"2024-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","58.6","","","","1"
"2024-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","60.1","","","","1"
"2024-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","58.4","","","","1"
"2024-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","61.6","","","","1"
"2024-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","64.7","","","","1"
"2024-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","66.6","","","","1"
"2024-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","68.0","","","","1"
"2024-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","65.5","","","","1"
"2024-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","57.1","","","","1"
"2024-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","56.9","","","","1"
"2024-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","54.9","","","","1"
"2024-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","56.1","","","","1"
"2025-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","56.8","","","","1"
"2025-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","56.9","","","","1"
"2025-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","58.6","","","","1"
"2025-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","59.0","","","","1"
"2025-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","65.6","","","","1"
"2025-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","68.6","","","","1"
"2025-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","68.4","","","","1"
"2025-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","66.8","","","","1"
"2025-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","59.5","","","","1"
"2025-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","58.1","","","","1"
"2025-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","58.0","","","","1"
"2025-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","59.1","","","","1"
"2026-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","55.1","","","","1"
"2026-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","15 to 24 years","Percent","239","units","0","v2628913","1.10.4.2.2","52.1","","","","1"
"2019-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.4","","","","1"
"2019-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.9","","","","1"
"2019-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.2","","","","1"
"2019-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.4","","","","1"
"2019-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.0","","","","1"
"2019-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.1","","","","1"
"2019-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.6","","","","1"
"2019-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","85.0","","","","1"
"2019-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.6","","","","1"
"2019-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.9","","","","1"
"2019-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.5","","","","1"
"2019-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.1","","","","1"
"2020-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.4","","","","1"
"2020-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.3","","","","1"
"2020-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.9","","","","1"
"2020-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","67.6","","","","1"
"2020-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","70.3","","","","1"
"2020-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","77.3","","","","1"
"2020-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","77.4","","","","1"
"2020-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","78.3","","","","1"
"2020-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.2","","","","1"
"2020-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.7","","","","1"
"2020-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.2","","","","1"
"2020-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","77.8","","","","1"
"2021-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","75.6","","","","1"
"2021-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","77.2","","","","1"
"2021-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","78.4","","","","1"
"2021-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","78.2","","","","1"
"2021-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.8","","","","1"
"2021-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.3","","","","1"
"2021-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.2","","","","1"
"2021-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.9","","","","1"
"2021-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.9","","","","1"
"2021-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.0","","","","1"
"2021-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.3","","","","1"
"2021-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.1","","","","1"
"2022-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.9","","","","1"
"2022-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.5","","","","1"
"2022-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.0","","","","1"
"2022-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.2","","","","1"
"2022-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.2","","","","1"
"2022-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.9","","","","1"
"2022-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.4","","","","1"
"2022-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.4","","","","1"
"2022-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.5","","","","1"
"2022-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","85.2","","","","1"
"2022-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.7","","","","1"
"2022-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.4","","","","1"
"2023-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.1","","","","1"
"2023-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.0","","","","1"
"2023-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.7","","","","1"
"2023-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.0","","","","1"
"2023-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.9","","","","1"
"2023-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.1","","","","1"
"2023-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.8","","","","1"
"2023-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.6","","","","1"
"2023-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","84.2","","","","1"
"2023-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.8","","","","1"
"2023-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.9","","","","1"
"2023-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.6","","","","1"
"2024-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.2","","","","1"
"2024-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.0","","","","1"
"2024-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.9","","","","1"
"2024-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.2","","","","1"
"2024-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.6","","","","1"
"2024-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.9","","","","1"
"2024-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.8","","","","1"
"2024-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","83.5","","","","1"
"2024-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.7","","","","1"
"2024-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.2","","","","1"
"2024-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.5","","","","1"
"2024-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.6","","","","1"
"2025-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.1","","","","1"
"2025-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","79.4","","","","1"
"2025-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","78.9","","","","1"
"2025-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.6","","","","1"
"2025-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.5","","","","1"
"2025-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.1","","","","1"
"2025-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","82.3","","","","1"
"2025-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.8","","","","1"
"2025-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","81.6","","","","1"
"2025-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.9","","","","1"
"2025-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","80.4","","","","1"
"2025-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","78.9","","","","1"
"2026-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","77.7","","","","1"
"2026-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","25 to 54 years","Percent","239","units","0","v2629273","1.10.4.2.6","77.0","","","","1"
"2019-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.6","","","","1"
"2019-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.5","","","","1"
"2019-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.2","","","","1"
"2019-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","66.1","","","","1"
"2019-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.6","","","","1"
"2019-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.8","","","","1"
"2019-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.9","","","","1"
"2019-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.5","","","","1"
"2019-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.9","","","","1"
"2019-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.9","","","","1"
"2019-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.8","","","","1"
"2019-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.9","","","","1"
"2020-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","66.0","","","","1"
"2020-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.2","","","","1"
"2020-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.6","","","","1"
"2020-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","58.1","","","","1"
"2020-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","61.7","","","","1"
"2020-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.1","","","","1"
"2020-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.9","","","","1"
"2020-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.2","","","","1"
"2020-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.3","","","","1"
"2020-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.8","","","","1"
"2020-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.7","","","","1"
"2020-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.8","","","","1"
"2021-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","63.9","","","","1"
"2021-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.0","","","","1"
"2021-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","63.7","","","","1"
"2021-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","62.1","","","","1"
"2021-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.2","","","","1"
"2021-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","66.0","","","","1"
"2021-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.7","","","","1"
"2021-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.0","","","","1"
"2021-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.4","","","","1"
"2021-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.2","","","","1"
"2021-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.6","","","","1"
"2021-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.0","","","","1"
"2022-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.8","","","","1"
"2022-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.7","","","","1"
"2022-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","66.5","","","","1"
"2022-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","66.6","","","","1"
"2022-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.8","","","","1"
"2022-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.7","","","","1"
"2022-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","69.0","","","","1"
"2022-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","69.2","","","","1"
"2022-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","69.1","","","","1"
"2022-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.8","","","","1"
"2022-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.6","","","","1"
"2022-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.1","","","","1"
"2023-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","64.7","","","","1"
"2023-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.8","","","","1"
"2023-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.8","","","","1"
"2023-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.7","","","","1"
"2023-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","66.7","","","","1"
"2023-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.7","","","","1"
"2023-07","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.1","","","","1"
"2023-08","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.2","","","","1"
"2023-09","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","69.4","","","","1"
"2023-10","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.8","","","","1"
"2023-11","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.7","","","","1"
"2023-12","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.4","","","","1"
"2024-01","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","65.7","","","","1"
"2024-02","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.4","","","","1"
"2024-03","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","67.8","","","","1"
"2024-04","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","68.6","","","","1"
"2024-05","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","69.9","","","","1"
"2024-06","Canada","2021A000011124","Employment rate","High school graduate","Men+","55 to 64 years","Percent","239","units","0","v2629453","1.10.4.2.8","70.0","","","","1"
